"ANO";"MES";"UF";"TIPO_PASSAPORTE";QTD
"2008";"01";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2008";"02";"AC";"PASSAPORTE COMUM - ICAO";213
"2008";"02";"AL";"PASSAPORTE COMUM - ICAO";516
"2008";"02";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"02";"AM";"PASSAPORTE COMUM - ICAO";1487
"2008";"02";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2008";"02";"AP";"PASSAPORTE COMUM - ICAO";236
"2008";"02";"BA";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"02";"BA";"PASSAPORTE COMUM - ICAO";2556
"2008";"02";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";27
"2008";"02";"CE";"PASSAPORTE COMUM - ICAO";1721
"2008";"02";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2008";"02";"DF";"PASSAPORTE COMUM - ICAO";4150
"2008";"02";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";17
"2008";"02";"ES";"PASSAPORTE COMUM - ICAO";1460
"2008";"02";"GO";"PASSAPORTE COMUM - ICAO";4691
"2008";"02";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"02";"MA";"PASSAPORTE COMUM - ICAO";758
"2008";"02";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2008";"02";"MG";"PASSAPORTE COMUM - ICAO";5005
"2008";"02";"MS";"PASSAPORTE COMUM - ICAO";660
"2008";"02";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"02";"MS";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";4
"2008";"02";"MT";"PASSAPORTE COMUM - ICAO";1175
"2008";"02";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2008";"02";"PA";"PASSAPORTE COMUM - ICAO";1466
"2008";"02";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";19
"2008";"02";"PE";"PASSAPORTE COMUM - ICAO";2040
"2008";"02";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";51
"2008";"02";"PI";"PASSAPORTE COMUM - ICAO";279
"2008";"02";"PR";"LAISSEZ-PASSER - NÃO ICAO";5
"2008";"02";"PR";"PASSAPORTE COMUM - ICAO";6230
"2008";"02";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";118
"2008";"02";"PR";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";3
"2008";"02";"RJ";"PASSAPORTE COMUM - ICAO";10292
"2008";"02";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";43
"2008";"02";"RJ";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";6
"2008";"02";"RN";"PASSAPORTE COMUM - ICAO";875
"2008";"02";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"02";"RO";"PASSAPORTE COMUM - ICAO";848
"2008";"02";"RO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2008";"02";"RR";"PASSAPORTE COMUM - ICAO";445
"2008";"02";"RR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2008";"02";"RS";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"02";"RS";"PASSAPORTE COMUM - ICAO";3961
"2008";"02";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";149
"2008";"02";"SC";"PASSAPORTE COMUM - ICAO";3538
"2008";"02";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";29
"2008";"02";"SE";"PASSAPORTE COMUM - ICAO";398
"2008";"02";"SE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"02";"SP";"LAISSEZ-PASSER - NÃO ICAO";19
"2008";"02";"SP";"PASSAPORTE COMUM - ICAO";25614
"2008";"02";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";59
"2008";"02";"SP";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";13
"2008";"02";"TO";"PASSAPORTE COMUM - ICAO";470
"2008";"02";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2008";"03";"AC";"PASSAPORTE COMUM - ICAO";103
"2008";"03";"AC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"03";"AL";"PASSAPORTE COMUM - ICAO";556
"2008";"03";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2008";"03";"AM";"PASSAPORTE COMUM - ICAO";1411
"2008";"03";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2008";"03";"AP";"PASSAPORTE COMUM - ICAO";232
"2008";"03";"BA";"PASSAPORTE COMUM - ICAO";3496
"2008";"03";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";14
"2008";"03";"CE";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"03";"CE";"PASSAPORTE COMUM - ICAO";2043
"2008";"03";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2008";"03";"DF";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"03";"DF";"PASSAPORTE COMUM - ICAO";4409
"2008";"03";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";31
"2008";"03";"DF";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"03";"ES";"PASSAPORTE COMUM - ICAO";2371
"2008";"03";"GO";"PASSAPORTE COMUM - ICAO";5538
"2008";"03";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2008";"03";"GO";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";3
"2008";"03";"MA";"PASSAPORTE COMUM - ICAO";706
"2008";"03";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";9
"2008";"03";"MG";"PASSAPORTE COMUM - ICAO";5045
"2008";"03";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";14
"2008";"03";"MS";"PASSAPORTE COMUM - ICAO";817
"2008";"03";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2008";"03";"MS";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"03";"MT";"PASSAPORTE COMUM - ICAO";995
"2008";"03";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"03";"PA";"PASSAPORTE COMUM - ICAO";1294
"2008";"03";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";17
"2008";"03";"PB";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"03";"PB";"PASSAPORTE COMUM - ICAO";462
"2008";"03";"PE";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"03";"PE";"PASSAPORTE COMUM - ICAO";2927
"2008";"03";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";23
"2008";"03";"PI";"PASSAPORTE COMUM - ICAO";258
"2008";"03";"PR";"LAISSEZ-PASSER - NÃO ICAO";12
"2008";"03";"PR";"PASSAPORTE COMUM - ICAO";8844
"2008";"03";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";79
"2008";"03";"RJ";"PASSAPORTE COMUM - ICAO";14041
"2008";"03";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";38
"2008";"03";"RJ";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";14
"2008";"03";"RN";"PASSAPORTE COMUM - ICAO";921
"2008";"03";"RN";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";3
"2008";"03";"RO";"PASSAPORTE COMUM - ICAO";756
"2008";"03";"RO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"03";"RR";"PASSAPORTE COMUM - ICAO";506
"2008";"03";"RR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2008";"03";"RS";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"03";"RS";"PASSAPORTE COMUM - ICAO";5529
"2008";"03";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";164
"2008";"03";"SC";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"03";"SC";"PASSAPORTE COMUM - ICAO";4583
"2008";"03";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";31
"2008";"03";"SE";"PASSAPORTE COMUM - ICAO";381
"2008";"03";"SE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"03";"SP";"LAISSEZ-PASSER - NÃO ICAO";36
"2008";"03";"SP";"PASSAPORTE COMUM - ICAO";29588
"2008";"03";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";66
"2008";"03";"SP";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";18
"2008";"03";"TO";"PASSAPORTE COMUM - ICAO";392
"2008";"03";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"04";"AC";"PASSAPORTE COMUM - ICAO";133
"2008";"04";"AC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2008";"04";"AC";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"04";"AL";"PASSAPORTE COMUM - ICAO";566
"2008";"04";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2008";"04";"AM";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"04";"AM";"PASSAPORTE COMUM - ICAO";1138
"2008";"04";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2008";"04";"AP";"PASSAPORTE COMUM - ICAO";283
"2008";"04";"BA";"PASSAPORTE COMUM - ICAO";3345
"2008";"04";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";21
"2008";"04";"CE";"PASSAPORTE COMUM - ICAO";2370
"2008";"04";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2008";"04";"CE";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";2
"2008";"04";"DF";"PASSAPORTE COMUM - ICAO";4161
"2008";"04";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";32
"2008";"04";"ES";"PASSAPORTE COMUM - ICAO";2886
"2008";"04";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2008";"04";"GO";"LAISSEZ-PASSER - NÃO ICAO";6
"2008";"04";"GO";"PASSAPORTE COMUM - ICAO";4181
"2008";"04";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";11
"2008";"04";"MA";"PASSAPORTE COMUM - ICAO";695
"2008";"04";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2008";"04";"MG";"LAISSEZ-PASSER - NÃO ICAO";2
"2008";"04";"MG";"PASSAPORTE COMUM - ICAO";5710
"2008";"04";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";19
"2008";"04";"MS";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"04";"MS";"PASSAPORTE COMUM - ICAO";819
"2008";"04";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2008";"04";"MS";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"04";"MT";"PASSAPORTE COMUM - ICAO";1021
"2008";"04";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"04";"PA";"PASSAPORTE COMUM - ICAO";1279
"2008";"04";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";11
"2008";"04";"PB";"PASSAPORTE COMUM - ICAO";714
"2008";"04";"PE";"PASSAPORTE COMUM - ICAO";3897
"2008";"04";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";19
"2008";"04";"PI";"PASSAPORTE COMUM - ICAO";295
"2008";"04";"PR";"LAISSEZ-PASSER - NÃO ICAO";9
"2008";"04";"PR";"PASSAPORTE COMUM - ICAO";9706
"2008";"04";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";73
"2008";"04";"RJ";"PASSAPORTE COMUM - ICAO";15467
"2008";"04";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";55
"2008";"04";"RJ";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";5
"2008";"04";"RN";"PASSAPORTE COMUM - ICAO";994
"2008";"04";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2008";"04";"RO";"PASSAPORTE COMUM - ICAO";796
"2008";"04";"RR";"PASSAPORTE COMUM - ICAO";485
"2008";"04";"RR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"04";"RS";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"04";"RS";"PASSAPORTE COMUM - ICAO";8725
"2008";"04";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";147
"2008";"04";"SC";"PASSAPORTE COMUM - ICAO";4909
"2008";"04";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";39
"2008";"04";"SE";"PASSAPORTE COMUM - ICAO";358
"2008";"04";"SE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"04";"SP";"LAISSEZ-PASSER - NÃO ICAO";20
"2008";"04";"SP";"PASSAPORTE COMUM - ICAO";30177
"2008";"04";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";85
"2008";"04";"SP";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";6
"2008";"04";"TO";"PASSAPORTE COMUM - ICAO";318
"2008";"04";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"05";"AC";"PASSAPORTE COMUM - ICAO";111
"2008";"05";"AC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2008";"05";"AL";"PASSAPORTE COMUM - ICAO";590
"2008";"05";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2008";"05";"AM";"PASSAPORTE COMUM - ICAO";1198
"2008";"05";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"05";"AM";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"05";"AP";"PASSAPORTE COMUM - ICAO";229
"2008";"05";"BA";"LAISSEZ-PASSER - NÃO ICAO";2
"2008";"05";"BA";"PASSAPORTE COMUM - ICAO";3461
"2008";"05";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";11
"2008";"05";"CE";"PASSAPORTE COMUM - ICAO";2287
"2008";"05";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"05";"DF";"PASSAPORTE COMUM - ICAO";4208
"2008";"05";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";21
"2008";"05";"DF";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";2
"2008";"05";"ES";"PASSAPORTE COMUM - ICAO";2324
"2008";"05";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"05";"GO";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"05";"GO";"PASSAPORTE COMUM - ICAO";3654
"2008";"05";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";13
"2008";"05";"GO";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"05";"MA";"PASSAPORTE COMUM - ICAO";626
"2008";"05";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2008";"05";"MG";"PASSAPORTE COMUM - ICAO";6502
"2008";"05";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";24
"2008";"05";"MS";"LAISSEZ-PASSER - NÃO ICAO";2
"2008";"05";"MS";"PASSAPORTE COMUM - ICAO";1048
"2008";"05";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2008";"05";"MT";"PASSAPORTE COMUM - ICAO";1030
"2008";"05";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2008";"05";"PA";"PASSAPORTE COMUM - ICAO";1207
"2008";"05";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";9
"2008";"05";"PA";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"05";"PB";"PASSAPORTE COMUM - ICAO";650
"2008";"05";"PB";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"05";"PE";"PASSAPORTE COMUM - ICAO";4017
"2008";"05";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";20
"2008";"05";"PI";"PASSAPORTE COMUM - ICAO";288
"2008";"05";"PR";"LAISSEZ-PASSER - NÃO ICAO";4
"2008";"05";"PR";"PASSAPORTE COMUM - ICAO";8408
"2008";"05";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";68
"2008";"05";"PR";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";3
"2008";"05";"RJ";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"05";"RJ";"PASSAPORTE COMUM - ICAO";15718
"2008";"05";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";81
"2008";"05";"RJ";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";11
"2008";"05";"RN";"PASSAPORTE COMUM - ICAO";1023
"2008";"05";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"05";"RO";"PASSAPORTE COMUM - ICAO";670
"2008";"05";"RO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2008";"05";"RR";"PASSAPORTE COMUM - ICAO";480
"2008";"05";"RR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"05";"RS";"PASSAPORTE COMUM - ICAO";7555
"2008";"05";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";94
"2008";"05";"RS";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";2
"2008";"05";"SC";"PASSAPORTE COMUM - ICAO";4532
"2008";"05";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";25
"2008";"05";"SE";"PASSAPORTE COMUM - ICAO";462
"2008";"05";"SE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"05";"SP";"LAISSEZ-PASSER - NÃO ICAO";28
"2008";"05";"SP";"PASSAPORTE COMUM - ICAO";29646
"2008";"05";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";79
"2008";"05";"SP";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";4
"2008";"05";"TO";"PASSAPORTE COMUM - ICAO";296
"2008";"05";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"06";"AC";"PASSAPORTE COMUM - ICAO";182
"2008";"06";"AL";"PASSAPORTE COMUM - ICAO";574
"2008";"06";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";11
"2008";"06";"AM";"PASSAPORTE COMUM - ICAO";1481
"2008";"06";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"06";"AP";"PASSAPORTE COMUM - ICAO";243
"2008";"06";"BA";"LAISSEZ-PASSER - NÃO ICAO";2
"2008";"06";"BA";"PASSAPORTE COMUM - ICAO";2921
"2008";"06";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";20
"2008";"06";"CE";"PASSAPORTE COMUM - ICAO";2402
"2008";"06";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"06";"DF";"PASSAPORTE COMUM - ICAO";4543
"2008";"06";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";22
"2008";"06";"ES";"PASSAPORTE COMUM - ICAO";2394
"2008";"06";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";8
"2008";"06";"ES";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"06";"GO";"PASSAPORTE COMUM - ICAO";3467
"2008";"06";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";12
"2008";"06";"MA";"PASSAPORTE COMUM - ICAO";639
"2008";"06";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2008";"06";"MG";"PASSAPORTE COMUM - ICAO";6505
"2008";"06";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";18
"2008";"06";"MS";"LAISSEZ-PASSER - NÃO ICAO";2
"2008";"06";"MS";"PASSAPORTE COMUM - ICAO";1216
"2008";"06";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"06";"MS";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"06";"MT";"PASSAPORTE COMUM - ICAO";879
"2008";"06";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"06";"MT";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"06";"PA";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"06";"PA";"PASSAPORTE COMUM - ICAO";1271
"2008";"06";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";12
"2008";"06";"PB";"PASSAPORTE COMUM - ICAO";496
"2008";"06";"PE";"PASSAPORTE COMUM - ICAO";2822
"2008";"06";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";15
"2008";"06";"PI";"PASSAPORTE COMUM - ICAO";264
"2008";"06";"PR";"LAISSEZ-PASSER - NÃO ICAO";8
"2008";"06";"PR";"PASSAPORTE COMUM - ICAO";8950
"2008";"06";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";52
"2008";"06";"RJ";"LAISSEZ-PASSER - NÃO ICAO";3
"2008";"06";"RJ";"PASSAPORTE COMUM - ICAO";16133
"2008";"06";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";80
"2008";"06";"RJ";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";7
"2008";"06";"RN";"PASSAPORTE COMUM - ICAO";794
"2008";"06";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2008";"06";"RO";"PASSAPORTE COMUM - ICAO";644
"2008";"06";"RO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2008";"06";"RR";"PASSAPORTE COMUM - ICAO";511
"2008";"06";"RR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"06";"RS";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"06";"RS";"PASSAPORTE COMUM - ICAO";7559
"2008";"06";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";73
"2008";"06";"RS";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";3
"2008";"06";"SC";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"06";"SC";"PASSAPORTE COMUM - ICAO";5591
"2008";"06";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";18
"2008";"06";"SE";"PASSAPORTE COMUM - ICAO";386
"2008";"06";"SE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2008";"06";"SP";"LAISSEZ-PASSER - NÃO ICAO";43
"2008";"06";"SP";"PASSAPORTE COMUM - ICAO";32784
"2008";"06";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";92
"2008";"06";"SP";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";6
"2008";"06";"TO";"PASSAPORTE COMUM - ICAO";307
"2008";"07";"AC";"PASSAPORTE COMUM - ICAO";145
"2008";"07";"AC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2008";"07";"AL";"PASSAPORTE COMUM - ICAO";661
"2008";"07";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2008";"07";"AM";"PASSAPORTE COMUM - ICAO";1459
"2008";"07";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2008";"07";"AM";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"07";"AP";"PASSAPORTE COMUM - ICAO";287
"2008";"07";"BA";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"07";"BA";"PASSAPORTE COMUM - ICAO";3456
"2008";"07";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";26
"2008";"07";"CE";"PASSAPORTE COMUM - ICAO";2445
"2008";"07";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2008";"07";"DF";"PASSAPORTE COMUM - ICAO";4952
"2008";"07";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";42
"2008";"07";"DF";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"07";"ES";"PASSAPORTE COMUM - ICAO";2282
"2008";"07";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2008";"07";"GO";"PASSAPORTE COMUM - ICAO";3665
"2008";"07";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";16
"2008";"07";"MA";"PASSAPORTE COMUM - ICAO";742
"2008";"07";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";8
"2008";"07";"MG";"LAISSEZ-PASSER - NÃO ICAO";2
"2008";"07";"MG";"PASSAPORTE COMUM - ICAO";7193
"2008";"07";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";29
"2008";"07";"MS";"LAISSEZ-PASSER - NÃO ICAO";4
"2008";"07";"MS";"PASSAPORTE COMUM - ICAO";1128
"2008";"07";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";9
"2008";"07";"MS";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";3
"2008";"07";"MT";"PASSAPORTE COMUM - ICAO";1121
"2008";"07";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2008";"07";"PA";"PASSAPORTE COMUM - ICAO";1178
"2008";"07";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";15
"2008";"07";"PB";"PASSAPORTE COMUM - ICAO";760
"2008";"07";"PB";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2008";"07";"PE";"LAISSEZ-PASSER - NÃO ICAO";4
"2008";"07";"PE";"PASSAPORTE COMUM - ICAO";2276
"2008";"07";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";28
"2008";"07";"PI";"PASSAPORTE COMUM - ICAO";301
"2008";"07";"PI";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2008";"07";"PR";"LAISSEZ-PASSER - NÃO ICAO";13
"2008";"07";"PR";"PASSAPORTE COMUM - ICAO";8320
"2008";"07";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";91
"2008";"07";"PR";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";1
"2008";"07";"RJ";"LAISSEZ-PASSER - NÃO ICAO";1
"2008";"07";"RJ";"PASSAPORTE COMUM - ICAO";18476
"2008";"07";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";142
"2008";"07";"RJ";"PASSAPORTE PARA ESTRANGEIRO - NÃO ICAO";9
"2008";"07";"RN";"PASSAPORTE COMUM - ICAO";735
"2008";"07";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2008";"07";"RO";"PASSAPORTE COMUM - ICAO";689
"2008";"07";"RR";"PASSAPORTE COMUM - ICAO";547
"2008";"07";"RR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2008";"07";"RS";"PASSAPORTE COMUM - ICAO";6884
